ID,Symbol,Total count,V$JUNFRA1_01,V$JUNFRA2_01,V$JUN_06,V$AP1_Q4_01,V$ERM_03,V$ETV5HOXA2_01,V$AP1_01,V$JUNB_04,V$AP1_Q6_01,V$RAD21_01,V$CFOSCJUN_Q5,V$JUNB_05,V$ETV5DLX2_01,V$JUNFOSB_01,V$SMAD3_02,V$JUN_11,V$FOXM1_Q3,V$HDAC2_02,V$JUN_03,V$JUNB_Q6,V$JUNB_01,V$ETV5DRGX_01,V$JUN_08,V$ETV5ETV7_01,V$AP1_02,V$RAD21_04,V$BATFJUN_01,V$JUNB_07,V$JUNBFRA2_01,V$JUNBFOS_01,V$JUNBFOSB_01,V$ETV5FOXO1_02,V$CJUN_Q6,V$JUNB_02,V$ETV5TCF3_01,V$RAD21_10,V$ERM_05,V$ETV5FIGLA_01,V$ETV5EOMES_01,V$SMAD3_04,V$ETV5HES7_01,V$HDAC2_04,V$RAD21_11
ENSG00000115415,STAT1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,1,9,3,3,10,9,1,1,4
ENSG00000145386,CCNA2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,5,2,7,6,11,5,3
ENSG00000189091,SF3B3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,3,14,7,7,5,5
ENSG00000004897,CDC27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,2,2,2,0,0,4,4,5,0,1,9,6,8,4,1
ENSG00000012048,BRCA1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,4,12,7,7,5,2
ENSG00000113140,SPARC,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,3,13,6,1,14,8,3,0,2
ENSG00000117153,KLHL12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,3,3,3,0,0,4,3,2,2,2,9,7,5,4,2
ENSG00000165806,CASP7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,8,4,3,2,10,6,10,2,2
ENSG00000198668,CALM1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,2,5,7,2,2,12,5,4,1,6
ENSG00000120693,SMAD9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,1,0,1,1,0,5,10,3,4,6,8,7,1,0
ENSG00000162772,ATF3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,4,3,6,6,10,10,2,0,4
ENSG00000179295,PTPN11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,2,4,11,5,12,5,3
ENSG00000127824,TUBA4A,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,1,3,15,4,4,5,8,3,0,1
ENSG00000171033,PKIA,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,10,6,7,12,2
ENSG00000064012,CASP8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,5,8,8,2,7,7,4,0,3
ENSG00000168078,PBK,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,2,2,0,0,3,1,10,1,2,6,5,9,0,5
ENSG00000112592,TBP,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,4,5,1,10,6,12,4,1
ENSG00000165156,ZHX1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,2,5,8,5,9,4,0
ENSG00000169398,PTK2,49,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,4,9,5,1,6,6,1,3,5
ENSG00000143228,NUF2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,2,3,5,3,1,0,5,3,1,3,0,5,8,1,0,1
ENSG00000147526,TACC1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,4,10,4,2,8,6,4,0,4
ENSG00000166949,SMAD3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,6,3,5,1,10,7,5,2,0
ENSG00000168036,CTNNB1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,3,3,1,0,3,2,2,4,3,8,5,3,3,1
ENSG00000188313,PLSCR1,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,9,3,10,4,6,0,5
ENSG00000141646,SMAD4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,1,2,1,0,0,2,2,5,3,3,8,6,3,0,3
ENSG00000148180,GSN,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,2,2,6,9,0,10,5,2,0,3
ENSG00000163565,IFI16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,7,6,5,0,9,6,5,0,1
ENSG00000011422,PLAUR,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,5,2,12,8,5,0,2
ENSG00000110876,SELPLG,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,6,2,5,12,6,0,1
ENSG00000125170,DOK4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,1,5,7,5,3,1,3
ENSG00000131747,TOP2A,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,3,2,11,8,8,1,0
ENSG00000170312,CDK1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,6,2,8,6,5,8,2
ENSG00000133226,SRRM1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,2,11,3,2,5,12,2,0,2
ENSG00000114745,GORASP1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,4,9,13,3,0,0
ENSG00000110422,HIPK3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,2,0,0,2,2,4,6,3,8,6,1,0,1
ENSG00000143379,SETDB1,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,7,4,11,5,4
ENSG00000133818,RRAS2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,1,1,7,2,3,6,5,0,4,6
ENSG00000137752,CASP1,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,2,6,6,2,10,4,2,1,1
ENSG00000006125,AP2B1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,2,4,1,2,3,7,8,3,0,2
ENSG00000114423,CBLB,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,5,4,5,4,11,2,0,1
ENSG00000141198,TOM1L1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,6,6,2,4,7,4,0,2
ENSG00000196591,HDAC2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,4,6,0,8,6,2,2,4
ENSG00000026025,VIM,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,4,3,2,1,6,6,8,0,1
ENSG00000121022,COPS5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,2,1,0,2,2,3,4,3,6,7,1,1,0
ENSG00000113580,NR3C1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,3,2,1,3,2,5,9,2,0,3
ENSG00000146674,IGFBP3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,1,5,5,8,3,4
ENSG00000035115,SH3YL1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,2,1,2,1,0,0,1,2,0,0,4,5,9,2,0,1
ENSG00000149554,CHEK1,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,3,0,6,8,5,1,0
ENSG00000149269,PAK1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,10,6,4,0,0
ENSG00000070087,PFN2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,2,6,5,5,4,3
ENSG00000135046,ANXA1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,2,5,6,7,0,1,1
ENSG00000134871,COL4A2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,2,3,6,6,0,0,1
ENSG00000166851,PLK1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7,5,0,6,2,2,0,2
ENSG00000169439,SDC2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,7,2,8,6,0,0,0
ENSG00000108654,DDX5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,2,1,3,3,1,1,0
ENSG00000011465,DCN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,2,0,4,0,3,2,0,0,0
ENSG00000141027,NCOR1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,3,2,0,0,0
